,RECIPE_ID,IRDNT_NM,GROUP,SUBGROUP
170,399,"['김치', '고추', '파', '양파', '참치', '참기름', '팽이버섯', '두부', '소금', '고춧가루']","['조미료류', '버섯류', '유지류', '두류', '어패류 및 기타 수산물', '채소류']","['김치', '고추', '파', '양파', '참기름', '팽이버섯', '두부', '소금', '가다랑어', '고춧가루']"
171,6838874,"['후추조금', '새우', '파슬리', '소금', '올리브오일', '마늘']","['조미료류', '어패류 및 기타 수산물', '유지류', '채소류']","['올리브유', '새우', '파슬리', '소금', '마늘', '후추']"
172,419,"['고추', '후춧가루', '파', '멸치다시물', '콩나물', '간장', '북어', '소금', '마늘']","['조미료류', '어패류 및 기타 수산물', '채소류']","['고추', '파', '콩나물', '간장', '명태', '소금', '마늘', '멸치', '후추']"
173,147,"['미나리', '고추', '파', '아귀', '콩나물', '간장', '깻잎', '설탕', '미더덕', '참기름', '쌀', '통후추', '소금', '고춧가루']","['조미료류', '당류', '유지류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['미나리', '고추', '파', '아귀', '콩나물', '간장', '미더덕', '설탕', '참기름', '들깻잎', '소금', '고춧가루', '후추', '멥쌀']"
174,401,"['고추', '청정원굴소스', '생강', '참기름', '식용유', '소금', '돼지고기', '부추', '마늘', '양파']","['조미료류', '유지류', '채소류', '육류']","['고추', '혼합식물성유', '생강', '참기름', '굴 소스', '소금', '돼지고기', '부추', '마늘', '양파']"
175,157,"['통깨', '후춧가루', '파', '간장', '설탕', '배', '참기름', '느타리버섯', '오이', '당면', '식용유', '소금', '당근', '소고기', '꿀', '마늘', '양파']","['조미료류', '당류', '감자 및 전분류', '버섯류', '유지류', '견과류 및 종실류', '과실류', '채소류', '육류']","['참깨', '혼합식물성유', '파', '간장', '설탕', '배', '참기름', '느타리버섯', '오이', '당면', '꿀', '소금', '당근', '소고기', '마늘', '양파', '후추']"
176,411,"['밀가루', '후춧가루', '파', '간장', '생강', '설탕', '미역', '소금', '닭고기', '마늘']","['조미료류', '당류', '해조류', '곡류 및 그 제품', '채소류', '육류']","['파', '간장', '생강', '설탕', '미역', '밀', '소금', '닭고기', '마늘', '후추']"
177,2007911,"['쪽파', '고추', '양파', '생강', '멸치액젖', '설탕', '새우젓', '쌀', '고구마줄기', '소금', '부추', '고춧가루']","['조미료류', '당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['고추', '파', '양파', '생강', '설탕', '새우젓', '멸치젓', '고구마', '소금', '부추', '고춧가루', '멥쌀']"
178,155,"['고추', '후춧가루', '파', '목이버섯', '간장', '설탕', '참기름', '팽이버섯', '소금', '소고기', '마늘']","['조미료류', '당류', '버섯류', '유지류', '채소류', '육류']","['고추', '목이버섯', '파', '간장', '설탕', '참기름', '팽이버섯', '소금', '소고기', '마늘', '후추']"
179,152,"['고추', '후춧가루', '파', '석이버섯', '간장', '참기름', '느타리버섯', '숙주', '소금', '돼지고기', '포도씨유', '녹두', '마늘']","['조미료류', '버섯류', '유지류', '두류', '채소류', '육류']","['고추', '석이버섯', '파', '간장', '참기름', '숙주나물', '느타리버섯', '소금', '돼지고기', '포도씨유', '녹두', '마늘', '후추']"
180,6836580,"['파', '깨', '표고버섯', '참기름', '애호박', '밥', '소금', '양파']","['조미료류', '버섯류', '유지류', '곡류 및 그 제품', '견과류 및 종실류', '채소류']","['참깨', '파', '호박', '표고버섯', '참기름', '멥쌀밥', '소금', '양파']"
181,2007598,"['박력분', '우유', '노른자', '설탕', '버터', '드라이이스트', '계란', '소금', '강력분']","['조미료류', '당류', '기타', '난류', '유지류', '곡류 및 그 제품', '우유 및 유제품류']","['달걀', '팽창제', '우유', '설탕', '버터', '밀', '소금']"
182,1900347,"['통깨', '김밥용단무지', '깻잎', '김밥용김', '참기름', '맛살', '김밥용우엉', '계란', '밥', '소금', '당근', '슬라이스치즈', '오이']","['조미료류', '난류', '해조류', '유지류', '곡류 및 그 제품', '견과류 및 종실류', '어패류 및 기타 수산물', '우유 및 유제품류', '채소류']","['참깨', '달걀', '게맛살', '참기름', '멥쌀밥', '들깻잎', '김', '우엉', '단무지', '소금', '당근', '오이', '치즈']"
183,137,"['후춧가루', '식빵', '피클', '양상추', '버터', '겨자', '슬라이스치즈', '소금', '소고기', '토마토']","['조미료류', '유지류', '곡류 및 그 제품', '과실류', '우유 및 유제품류', '채소류', '육류']","['치즈', '양상추', '버터', '빵', '겨자', '후추', '소금', '소고기', '오이', '토마토']"
184,6830620,"['설탕', '연겨자', '오이', '냉면국수', '소금', '열무물김치', '식초']","['조미료류', '당류', '채소류', '곡류 및 그 제품']","['김치', '메밀', '설탕', '겨자', '오이', '소금', '식초']"
185,1829801,"['밀가루', '후추약간', '간장', '참기름', '계란', '식용유', '소금', '돼지고기', '마늘', '양파']","['조미료류', '난류', '유지류', '곡류 및 그 제품', '채소류', '육류']","['달걀', '혼합식물성유', '간장', '참기름', '밀', '소금', '돼지고기', '마늘', '양파', '후추']"
186,430,"['밀가루', '후춧가루', '갈치', '소금', '레몬']","['조미료류', '과실류', '어패류 및 기타 수산물', '곡류 및 그 제품']","['갈치', '밀', '소금', '레몬', '후추']"
187,429,"['간장', '된장', '애호박', '양파', '고추', '물엿', '팽이버섯', '굵은고춧가루', '파', '생강', '설탕', '소금', '마늘', '무', '후춧가루', '고운고춧가루', '고등어', '정종', '당근']","['조미료류', '당류', '버섯류', '주류', '어패류 및 기타 수산물', '채소류']","['고추', '고춧가루', '파', '호박', '간장', '생강', '물엿', '설탕', '고등어', '팽이버섯', '청주', '된장', '소금', '당근', '마늘', '양파', '후추', '무']"
188,1869008,"['알배기배추', '고추', '고춧가루', '파', '통깨', '간장', '부침가루', '쌀', '식용유', '소금', '식초']","['조미료류', '감자 및 전분류', '유지류', '견과류 및 종실류', '채소류', '곡류 및 그 제품']","['고추', '고춧가루', '혼합식물성유', '파', '간장', '참깨', '배추', '밀', '소금', '식초', '멥쌀']"
189,1871348,"['밀가루', '달걀', '설탕', '크리미', '무순약간', '새우', '밥', '소금', '식초']","['조미료류', '당류', '난류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['달걀', '게맛살', '설탕', '멥쌀밥', '무순', '밀', '새우', '소금', '식초']"
190,396,"['김치', '맛술', '고추', '후춧가루', '파', '호박', '간장', '양파', '생강', '쑥갓', '모시조개', '두부', '오징어', '소금', '마늘', '고춧가루']","['조미료류', '어패류 및 기타 수산물', '채소류', '두류']","['김치', '맛술', '고추', '쑥갓', '파', '호박', '간장', '양파', '생강', '두부', '조개', '오징어', '소금', '마늘', '고춧가루', '후추']"
191,159,"['고추', '파', '간장', '배추김치', '생강', '죽순', '참기름', '청주', '양송이버섯', '피망', '식용유', '소금', '돼지고기', '마늘', '후추']","['조미료류', '버섯류', '유지류', '주류', '채소류', '육류']","['김치', '고추', '혼합식물성유', '파', '간장', '생강', '죽순', '참기름', '청주', '양송이버섯', '피망', '소금', '돼지고기', '마늘', '후추']"
192,6841825,"['통깨', '표고버섯', '참기름', '애호박', '쌀', '소금', '당근', '소고기', '양파', '김가루']","['조미료류', '해조류', '버섯류', '유지류', '곡류 및 그 제품', '견과류 및 종실류', '채소류', '육류']","['김치', '참깨', '호박', '표고버섯', '참기름', '소금', '당근', '소고기', '양파', '멥쌀']"
193,6833989,"['고추', '파', '사과식초', '설탕', '깨약간', '도라지', '소금', '마늘', '고춧가루']","['조미료류', '당류', '채소류', '견과류 및 종실류']","['고추', '참깨', '파', '식초', '설탕', '도라지', '소금', '마늘', '고춧가루']"
194,134,"['후춧가루', '파', '간장', '상추', '설탕', '참기름', '피망', '식용유', '밥', '소금', '당근', '소고기', '파슬리', '마늘', '토마토']","['조미료류', '당류', '유지류', '곡류 및 그 제품', '채소류', '육류']","['파', '혼합식물성유', '간장', '상추', '설탕', '참기름', '멥쌀밥', '토마토', '피망', '파슬리', '소금', '당근', '소고기', '마늘', '후추']"
195,6834201,"['마요네즈', '따뜻한밥', '일회용김', '겨자가루', '참치캔', '소금']","['해조류', '조미료류', '어패류 및 기타 수산물', '곡류 및 그 제품']","['마요네즈', '김치', '멥쌀밥', '겨자', '소금', '가다랑어']"
196,110,"['고추', '참치', '설탕', '쌀', '오징어', '새우', '소금', '문어', '식초']","['조미료류', '당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['고추', '설탕', '오징어', '새우', '소금', '가다랑어', '문어', '식초', '멥쌀']"
197,384,"['흰콩', '소금']","['조미료류', '두류']","['콩', '소금']"
198,6853273,"['마요네즈', '머스타소스', '체다치즈', '설탕', '감자큰사이즈', '옥수수', '소금', '양파']","['조미료류', '당류', '감자 및 전분류', '곡류 및 그 제품', '우유 및 유제품류', '채소류']","['마요네즈', '설탕', '감자', '겨자', '옥수수', '소금', '양파', '치즈']"
199,453,"['파', '김', '참기름', '쌀', '소금', '전복']","['조미료류', '해조류', '유지류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['파', '참기름', '김', '소금', '전복', '멥쌀']"
200,486,"['맛술', '미더덕', '간장', '참기름', '오징어', '양파', '고추', '다시마', '꽃게', '고춧가루', '대하', '미나리', '생강', '소금', '마늘', '바지락', '무', '후춧가루', '쑥갓']","['조미료류', '해조류', '유지류', '어패류 및 기타 수산물', '채소류']","['맛술', '미더덕', '간장', '참기름', '오징어', '새우', '양파', '고추', '다시마', '고춧가루', '미나리', '생강', '게', '소금', '마늘', '바지락', '후추', '무', '쑥갓']"
201,6863104,"['맛술', '고춧가루', '사골육수적당량', '파적당량', '고추', '간장', '봄동', '만가닥버섯', '소내장삶은거', '된장', '소금', '소고기', '마늘', '양파', '무']","['조미료류', '버섯류', '채소류', '육류']","['맛술', '고춧가루', '고추', '파', '간장', '배추', '만가닥버섯', '된장', '소금', '소고기', '마늘', '양파', '무']"
202,6863044,"['밀가루', '소내장', '쌀', '소금', '후추파', '파뿌리', '마늘', '무']","['조미료류', '채소류', '육류', '곡류 및 그 제품']","['무', '파', '밀', '소금', '소고기', '마늘', '후추', '멥쌀']"
203,364,"['미나리', '파', '콩나물', '참기름', '소금', '마늘', '고춧가루']","['조미료류', '유지류', '채소류']","['미나리', '파', '콩나물', '참기름', '소금', '마늘', '고춧가루']"
204,95,"['고추', '파', '참기름', '소금', '마늘', '오이']","['조미료류', '유지류', '채소류']","['고추', '파', '참기름', '소금', '마늘', '오이']"
205,484,"['날치알', '후춧가루', '파프리카', '참기름', '팽이버섯', '청주', '오징어', '새우', '밥', '소금', '굴소스', '바지락']","['조미료류', '버섯류', '유지류', '주류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['파프리카', '참기름', '멥쌀밥', '팽이버섯', '청주', '굴 소스', '오징어', '새우', '날치', '소금', '바지락', '후추']"
206,96,"['파', '모시조개', '냉이', '다시마', '된장', '소금', '마늘']","['해조류', '조미료류', '어패류 및 기타 수산물', '채소류']","['파', '냉이', '조개', '다시마', '된장', '소금', '마늘']"
207,482,"['고추', '참기름', '두부', '소금', '굴소스', '마늘']","['조미료류', '유지류', '채소류', '두류']","['고추', '참기름', '두부', '굴 소스', '소금', '마늘']"
208,177,"['떡국떡', '파', '간장', '다시마', '계란', '말린표고버섯', '소금', '마늘']","['조미료류', '난류', '해조류', '버섯류', '곡류 및 그 제품', '채소류']","['달걀', '파', '간장', '표고버섯', '다시마', '멥쌀떡', '소금', '마늘']"
209,97,"['후춧가루', '파', '다시마', '계란', '식용유', '소금', '마늘']","['조미료류', '난류', '해조류', '유지류', '채소류']","['파', '달걀', '혼합식물성유', '다시마', '소금', '마늘', '후추']"
210,366,"['설탕', '김', '연어알', '밥', '소금', '와사비', '식초']","['조미료류', '당류', '해조류', '곡류 및 그 제품', '어패류 및 기타 수산물']","['설탕', '김', '멥쌀밥', '고추냉이', '연어', '소금', '식초']"
211,1697618,"['고춧가루', '후추약간', '파', '간장', '설탕', '연겨자', '꿀또는물엿', '청주', '국내산냉장돼지등뼈', '된장', '생강가루약간', '소금', '우거지', '마늘', '양파']","['조미료류', '당류', '주류', '채소류', '육류']","['고춧가루', '파', '간장', '생강', '설탕', '배추', '겨자', '청주', '된장', '꿀', '소금', '돼지고기', '마늘', '양파', '후추']"
212,2549270,"['미역', '참기름', '새우살', '소금']","['해조류', '조미료류', '유지류', '어패류 및 기타 수산물']","['미역', '참기름', '새우', '소금']"
213,6702976,"['마요네즈', '양파', '파프리카', '콘옥수수', '설탕', '파슬리가루', '소금', '올리브오일', '식초', '양배추']","['조미료류', '당류', '유지류', '곡류 및 그 제품', '채소류']","['마요네즈', '양파', '파프리카', '설탕', '올리브유', '파슬리', '소금', '옥수수', '식초', '양배추']"
214,1687021,"['간장', '대파조금', '참기름조금', '해파리조금', '양파', '참깨조금', '마요네즈', '당근조금', '통깨조금', '고추', '천일염', '고춧가루', '초장', '설탕', '부추조금', '소금', '마늘', '식초', '오이', '삶은콩나물', '오징어몸통', '당근']","['조미료류', '당류', '유지류', '견과류 및 종실류', '어패류 및 기타 수산물', '채소류']","['간장', '참기름', '오징어', '양파', '마요네즈', '고추', '해파리', '초고추장', '부추', '고춧가루', '파', '콩나물', '설탕', '소금', '마늘', '식초', '오이', '참깨', '당근']"
215,87,"['파', '생강', '설탕', '까나리액젓', '소금', '마늘', '고춧가루']","['어패류 및 기타 수산물', '조미료류', '당류', '채소류']","['파', '생강', '설탕', '까나리젓', '소금', '마늘', '고춧가루']"
216,2622096,"['파', '달걀', '팽이버섯', '소금', '국시장국']","['난류', '조미료류', '버섯류', '채소류']","['파', '달걀', '팽이버섯', '된장', '소금']"
217,6866062,"['밀가루박력', '식물성기름튀김용', '계란', '와사비', '소금', '조미김김']","['조미료류', '난류', '해조류', '유지류', '곡류 및 그 제품']","['김치', '달걀', '혼합식물성유', '고추냉이', '밀', '소금']"
218,359,"['통깨', '날치알', '식초', '설탕', '김', '단무지', '아보카도', '계란', '박고지', '초생강', '밥', '소금', '오이', '게살']","['조미료류', '당류', '과실류', '난류', '해조류', '곡류 및 그 제품', '견과류 및 종실류', '어패류 및 기타 수산물', '채소류']","['참깨', '달걀', '게맛살', '생강', '식초', '설탕', '멥쌀밥', '김', '단무지', '아보카도', '박고지', '날치', '소금', '오이']"
219,1687906,"['설탕', '감자', '올리브유', '드라이이스트', '블랙올리브슬라이스', '후추조금', '토마토소스', '모짜렐라치즈', '소금', '양파', '강력분']","['조미료류', '당류', '기타', '감자 및 전분류', '유지류', '곡류 및 그 제품', '과실류', '우유 및 유제품류', '채소류']","['팽창제', '설탕', '감자', '올리브유', '후추', '밀', '올리브 피클', '소금', '토마토 소스', '양파', '치즈']"
220,1688516,"['달걀', '어슷썬대파조금', '생굴', '소금', '다시멸치조금', '후추']","['난류', '조미료류', '어패류 및 기타 수산물', '채소류']","['달걀', '파', '굴', '소금', '멸치', '후추']"
221,488,"['김치', '맛술', '후춧가루', '쑥갓', '간장', '식초', '우동면', '설탕', '시판용장국', '참기름', '김', '새우', '소금', '고춧가루']","['조미료류', '당류', '해조류', '유지류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['김치', '맛술', '쑥갓', '간장', '식초', '설탕', '참기름', '김', '된장', '새우', '국수', '소금', '고춧가루', '후추']"
222,5493357,"['만두', '파', '사골국', '계란', '소금', '마늘', '김가루']","['조미료류', '난류', '해조류', '조리가공품류', '채소류']","['김치', '만두', '파', '달걀', '사골국', '소금', '마늘']"
223,6701347,"['쪽파', '생강', '콜라비', '소금', '마늘', '고춧가루', '사과', '새우액젓or새우젓']","['어패류 및 기타 수산물', '조미료류', '과실류', '채소류']","['파', '생강', '새우젓', '콜라비', '소금', '마늘', '고춧가루', '사과']"
224,183,"['마요네즈', '밀가루', '후춧가루', '파', '빵가루', '김', '명란젓', '계란', '식용유', '소금', '당근', '닭고기']","['조미료류', '난류', '해조류', '유지류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류', '육류']","['마요네즈', '혼합식물성유', '달걀', '파', '명태', '김', '밀', '소금', '당근', '닭고기', '후추']"
225,362,"['쑥갓', '설탕', '대추', '쌀', '식용유', '소금']","['조미료류', '당류', '유지류', '곡류 및 그 제품', '과실류', '채소류']","['쑥갓', '혼합식물성유', '설탕', '대추', '소금', '멥쌀']"
226,373,"['고추', '후춧가루', '파', '간장', '바지락', '생강', '팽이버섯', '애호박', '오징어', '맛살조개', '소금', '꽃게', '마늘', '고춧가루', '무']","['조미료류', '어패류 및 기타 수산물', '채소류', '버섯류']","['고추', '파', '호박', '간장', '바지락', '생강', '게', '팽이버섯', '조개', '오징어', '소금', '마늘', '고춧가루', '후추', '무']"
227,191,"['시금치', '된장', '소금', '마늘', '말린새우']","['조미료류', '어패류 및 기타 수산물', '채소류']","['시금치', '된장', '새우', '소금', '마늘']"
228,99,"['통깨', '파', '간장', '생강', '설탕', '배추', '참기름', '새우젓', '소금', '마늘', '고춧가루']","['조미료류', '당류', '유지류', '견과류 및 종실류', '어패류 및 기타 수산물', '채소류']","['참깨', '파', '간장', '생강', '설탕', '배추', '참기름', '새우젓', '소금', '마늘', '고춧가루']"
229,176,"['간장', '설탕', '참기름', '굴소스', '조개살', '피망', '오징어', '당면', '식용유', '소금', '당근', '낙지', '새우', '양파']","['조미료류', '당류', '감자 및 전분류', '유지류', '어패류 및 기타 수산물', '채소류']","['혼합식물성유', '간장', '설탕', '참기름', '조개', '굴 소스', '피망', '오징어', '당면', '낙지', '소금', '당근', '새우', '양파']"
230,1764144,"['고추', '후추약간', '파', '쑥갓조금', '간장', '다시마', '어묵', '신김치', '소금', '마늘', '양파']","['해조류', '조미료류', '어패류 및 기타 수산물', '채소류']","['김치', '고추', '쑥갓', '파', '간장', '다시마', '어묵', '소금', '마늘', '양파', '후추']"
231,462,"['아스파라거스', '타임', '감자', '버터', '가지', '샐러드오일', '느타리버섯', '새송이버섯', '통후추', '와사비', '소금', '바질', '마늘', '애호박', '대하']","['조미료류', '감자 및 전분류', '버섯류', '유지류', '어패류 및 기타 수산물', '채소류']","['아스파라거스', '호박', '타임', '감자', '버터', '가지', '바질잎', '느타리버섯', '올리브유', '고추냉이', '새우', '큰느타리버섯(새송이버섯)', '소금', '마늘', '후추']"
232,172,"['고추', '후춧가루', '파', '간장', '생강', '설탕', '감자전분', '정종', '계란', '소금', '닭고기', '마늘', '식초']","['조미료류', '당류', '난류', '감자 및 전분류', '주류', '채소류', '육류']","['고추', '달걀', '파', '간장', '생강', '설탕', '전분', '청주', '소금', '닭고기', '마늘', '식초', '후추']"
233,6855452,"['더덕', '매실청', '간장', '올리고당', '배즙', '소주', '꿀', '소금']","['조미료류', '당류', '주류', '과실류', '채소류']","['더덕', '매실청', '간장', '물엿', '배즙', '소주', '꿀', '소금']"
234,460,"['밀가루', '파', '닭', '생강', '날콩가루', '닭발', '소금', '오이']","['조미료류', '곡류 및 그 제품', '두류', '채소류', '육류']","['콩', '파', '생강', '밀', '소금', '닭고기', '오이']"
235,1763427,"['밀가루', '전분가루', '올리브유', '고구마', '소금']","['조미료류', '유지류', '감자 및 전분류', '곡류 및 그 제품']","['올리브유', '전분', '고구마', '밀', '소금']"
236,1774834,"['유자청약간', '생강', '튀김기름약', '잣가루', '계피가루', '소금', '꿀or물엿', '밀가루중력분']","['조미료류', '당류', '유지류', '곡류 및 그 제품', '견과류 및 종실류', '과실류', '채소류']","['유자', '잣', '생강', '콩기름', '밀', '꿀', '소금', '계피']"
237,459,"['참깨', '소면', '서리태콩', '소금', '오이', '토마토']","['조미료류', '견과류 및 종실류', '두류', '채소류', '곡류 및 그 제품']","['콩', '참깨', '국수', '소금', '오이', '토마토']"
238,456,"['육수', '방울토마토', '소금', '녹차국수', '메주콩', '오이']","['조미료류', '곡류 및 그 제품', '두류', '채소류', '육류']","['콩', '국수', '소금', '소고기', '오이', '토마토']"
239,169,"['후춧가루', '파', '간장', '설탕', '참기름', '가래떡', '계란', '소금', '쇠고기 육수', '소고기', '마늘']","['조미료류', '당류', '난류', '유지류', '곡류 및 그 제품', '채소류', '육류']","['파', '달걀', '간장', '설탕', '참기름', '멥쌀떡', '소금', '소고기', '마늘', '후추']"
240,455,"['통깨', '고추', '파', '시금치', '참기름', '멸치액젓', '소금']","['조미료류', '유지류', '견과류 및 종실류', '어패류 및 기타 수산물', '채소류']","['고추', '참깨', '파', '시금치', '참기름', '멸치젓', '소금']"
241,108,"['밀가루', '고추', '계란', '소금', '부추']","['난류', '조미료류', '채소류', '곡류 및 그 제품']","['고추', '달걀', '밀', '소금', '부추']"
242,6764489,"['박력분', '쇼트닝', '설탕', '분유', '계란', '소금', '강력분', '이스트']","['조미료류', '당류', '기타', '난류', '유지류', '곡류 및 그 제품', '우유 및 유제품류']","['달걀', '팽창제', '쇼트닝', '설탕', '분유', '밀', '소금']"
243,470,"['후춧가루', '간장', '설탕', '표고버섯', '참기름', '팽이버섯', '느타리버섯', '피망', '식용유', '소금', '마늘']","['조미료류', '당류', '버섯류', '유지류', '채소류']","['혼합식물성유', '간장', '설탕', '표고버섯', '참기름', '팽이버섯', '느타리버섯', '피망', '소금', '마늘', '후추']"
244,104,"['밀가루', '쑥갓', '간장', '애호박', '계란', '식용유', '소금', '식초']","['조미료류', '난류', '유지류', '곡류 및 그 제품', '채소류']","['쑥갓', '혼합식물성유', '달걀', '간장', '호박', '밀', '소금', '식초']"
245,2459252,"['블랙올리브', '설탕', '파마산치즈가루약간', '모차렐라치즈', '인스턴트드라이이스트', '홈메이드리코타치즈', '후춧가루약간', '소금', '도우-우리밀가루강력분', '올리브오일', '하네뜨베르크치즈']","['조미료류', '당류', '기타', '유지류', '곡류 및 그 제품', '과실류', '우유 및 유제품류']","['팽창제', '설탕', '올리브유', '후추', '밀', '올리브 피클', '소금', '치즈']"
246,1732198,"['쏭쏭썬대파', '두부', '소금', '마늘', '바지락']","['조미료류', '어패류 및 기타 수산물', '채소류', '두류']","['파', '두부', '소금', '마늘', '바지락']"
247,174,"['후춧가루', '파', '간장', '쇠고기', '두부', '다시마', '소금', '무']","['조미료류', '해조류', '두류', '채소류', '육류']","['파', '간장', '두부', '다시마', '소금', '소고기', '후추', '무']"
248,1747027,"['마요네즈', '계란작은사이즈', '청주', '후추', '케첩', '커리파우더', '소금', '칠리파우더', '닭다리', '양배추']","['조미료류', '난류', '주류', '채소류', '육류']","['마요네즈', '달걀', '카레', '칠리', '청주', '소금', '닭고기', '토마토 소스', '후추', '양배추']"
249,478,"['후춧가루', '간장', '파프리카', '칵테일새우', '두부', '소금', '포도씨유', '식초']","['조미료류', '유지류', '두류', '어패류 및 기타 수산물', '채소류']","['멸치', '간장', '파프리카', '두부', '소금', '포도씨유', '식초', '후추']"
250,1749047,"['후춧가루약간{케첩소스]케첩', '고추', '파', '간장', '물엿', '설탕', '달걀노른자', '돈가스소스', '당근약간', '청주', '소금', '소고기', '마늘', '양파', '땅콩']","['조미료류', '당류', '난류', '주류', '견과류 및 종실류', '채소류', '육류']","['고추', '파', '달걀', '간장', '물엿', '설탕', '돈까스 소스', '청주', '후추', '소금', '당근', '소고기', '마늘', '양파', '땅콩']"
251,476,"['맛술', '고추', '후춧가루', '닭', '우유', '물엿', '호두', '카레가루', '튀김가루', '계란', '꿀', '소금', '토마토케첩', '마늘', '식초']","['조미료류', '당류', '난류', '곡류 및 그 제품', '견과류 및 종실류', '우유 및 유제품류', '채소류', '육류']","['맛술', '고추', '달걀', '우유', '물엿', '호두', '카레', '밀', '꿀', '소금', '토마토 소스', '닭고기', '마늘', '식초', '후추']"
252,1751379,"['박력분', '우유', '물엿', '설탕', '올리브유', '버터', '이스트', '땅콩버터', '생크림', '베이킹소다', '계란', '계란노른자', '소금', '베이킹파우더', '강력분', '중력분']","['조미료류', '당류', '기타', '난류', '유지류', '곡류 및 그 제품', '우유 및 유제품류']","['크림', '달걀', '팽창제', '우유', '물엿', '설탕', '올리브유', '버터', '땅콩 버터', '밀', '소금']"
253,103,"['후춧가루', '술', '간장', '참기름', '식용유', '소금', '생강즙', '소고기', '마늘', '죽순']","['조미료류', '유지류', '채소류', '육류']","['맛술', '혼합식물성유', '간장', '생강', '죽순', '참기름', '소금', '소고기', '마늘', '후추']"
254,475,"['밀가루', '고추', '후춧가루', '파', '간장', '국물용멸치', '표고버섯', '참기름', '감자', '된장', '소금', '마늘', '양파']","['조미료류', '감자 및 전분류', '버섯류', '유지류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류']","['고추', '파', '멸치', '간장', '표고버섯', '참기름', '감자', '된장', '밀', '소금', '마늘', '양파', '후추']"
255,6732457,"['레몬즙', '치자', '꿀', '소금', '무']","['조미료류', '당류', '기타', '과실류', '채소류']","['치자꽃', '꿀', '소금', '레몬', '무']"
256,480,"['고추', '후춧가루', '파', '양파', '간장', '미나리', '생강', '홍합', '모시조개', '다시마', '오징어', '새우', '소금', '마늘', '고춧가루', '무']","['해조류', '조미료류', '어패류 및 기타 수산물', '채소류']","['고추', '미나리', '파', '양파', '간장', '생강', '홍합', '조개', '다시마', '오징어', '새우', '소금', '마늘', '고춧가루', '후추', '무']"
257,5474478,"['쪽파', '다시마', '소금', '생강즙', '마늘', '굴', '무']","['해조류', '조미료류', '어패류 및 기타 수산물', '채소류']","['파', '생강', '다시마', '소금', '마늘', '굴', '무']"
258,154,"['후춧가루', '파', '간장', '참기름', '다시마', '토란', '소금', '소고기', '마늘', '무']","['조미료류', '해조류', '감자 및 전분류', '유지류', '채소류', '육류']","['파', '간장', '참기름', '다시마', '토란', '소금', '소고기', '마늘', '후추', '무']"
259,33,"['파', '간장', '생강', '표고버섯', '청주', '식용유', '소금', '돼지고기', '부추']","['조미료류', '버섯류', '유지류', '주류', '채소류', '육류']","['혼합식물성유', '파', '간장', '생강', '표고버섯', '청주', '소금', '돼지고기', '부추']"
260,254,"['후춧가루', '파', '콩나물', '간장', '참기름', '느타리버섯', '밥', '소금', '당근', '소고기', '멸칫국물', '마늘', '양파']","['조미료류', '버섯류', '유지류', '곡류 및 그 제품', '어패류 및 기타 수산물', '채소류', '육류']","['파', '멸치', '콩나물', '간장', '참기름', '멥쌀밥', '느타리버섯', '소금', '당근', '소고기', '마늘', '양파', '후추']"
261,30,"['후춧가루', '간장', '물엿', '설탕', '양송이버섯', '피망', '식용유', '토마토케첩', '소금', '소고기', '마늘', '양파']","['조미료류', '당류', '버섯류', '유지류', '채소류', '육류']","['혼합식물성유', '간장', '물엿', '설탕', '양송이버섯', '피망', '소금', '토마토 소스', '소고기', '마늘', '양파', '후추']"
262,275,"['간장', '식초', '해파리', '설탕', '참기름', '머스터드', '겨자', '피망', '계란', '새우', '소금', '당근', '마늘', '오이']","['조미료류', '당류', '난류', '유지류', '어패류 및 기타 수산물', '채소류']","['달걀', '간장', '식초', '해파리', '설탕', '참기름', '겨자', '피망', '새우', '소금', '당근', '마늘', '오이']"
263,248,"['고추', '미나리', '파', '간장', '설탕', '표고버섯', '참기름', '팽이버섯', '낙지', '소금', '소고기', '마늘', '양파', '무']","['조미료류', '당류', '버섯류', '유지류', '어패류 및 기타 수산물', '채소류', '육류']","['고추', '미나리', '파', '간장', '설탕', '표고버섯', '참기름', '팽이버섯', '낙지', '소금', '소고기', '마늘', '양파', '무']"
264,843116,"['체다치즈', '올리브유', '감자중간크기', '브로콜리데친것', '후춧가루약간', '소금', '마늘', '양파']","['조미료류', '감자 및 전분류', '유지류', '우유 및 유제품류', '채소류']","['치즈', '브로콜리', '올리브유', '감자', '소금', '마늘', '양파', '후추']"
265,4557398,"['칵테일새우', '마른표고', '식용유', '소금', '마늘', '후추']","['조미료류', '버섯류', '유지류', '어패류 및 기타 수산물', '채소류']","['혼합식물성유', '표고버섯', '소금', '마늘', '멸치', '후추']"
