,RECIPE_ID,IRDNT_NM,GROUP,SUBGROUP
163,193,"['밤', '소금', '대추', '팥', '쌀']","['곡류 및 그 제품', '조미료류', '과실류', '두류', '견과류 및 종실류']","['밤', '소금', '대추', '팥', '멥쌀']"
164,195,"['소금', '간장', '청주', '고추', '파', '맛술', '어묵', '다시물']","['어패류 및 기타 수산물', '조미료류', '해조류', '주류', '채소류']","['소금', '간장', '청주', '고추', '파', '맛술', '어묵', '다시마']"
165,198,"['호박', '소금', '계란흰자', '콘프레이크', '죽순', '통후추', '생크림', '생새우', '당근']","['어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '우유 및 유제품류', '채소류', '난류']","['호박', '소금', '크림', '죽순', '달걀', '시리얼', '후추', '새우', '당근']"
166,199,"['대추', '소금', '쌀', '잣']","['과실류', '곡류 및 그 제품', '조미료류', '견과류 및 종실류']","['대추', '멥쌀', '소금', '잣']"
167,200,"['소금', '간장', '고추', '설탕', '생강']","['당류', '조미료류', '채소류']","['소금', '간장', '고추', '설탕', '생강']"
168,209,"['소금', '후춧가루', '돼지고기', '밀가루', '계란', '식용유', '생강즙', '깻잎']","['곡류 및 그 제품', '조미료류', '육류', '난류', '채소류', '유지류']","['밀', '소금', '생강', '돼지고기', '달걀', '혼합식물성유', '후추', '들깻잎']"
169,212,"['호박', '소금', '간장', '고추', '고춧가루', '마늘', '후춧가루', '감자', '밀가루', '육수', '파', '참기름', '녹차분말']","['곡류 및 그 제품', '조미료류', '차류', '육류', '감자 및 전분류', '채소류', '유지류']","['호박', '소금', '밀', '간장', '고추', '고춧가루', '소고기', '마늘', '감자', '파', '참기름', '후추', '녹차']"
170,213,"['소금', '올리브오일', '고추', '마늘', '후춧가루', '모짜렐라치즈', '돼지고기', '맛술', '표고버섯', '토마토케첩', '피망', '양파']","['조미료류', '버섯류', '육류', '우유 및 유제품류', '채소류', '유지류']","['소금', '고추', '치즈', '마늘', '돼지고기', '토마토 소스', '맛술', '표고버섯', '후추', '피망', '양파', '올리브유']"
171,220,"['소금', '고추', '간장', '고춧가루', '마늘', '감자', '계란', '멸치', '밀가루', '파', '참기름', '식용유', '다시마', '양파', '김치']","['어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '해조류', '감자 및 전분류', '채소류', '난류', '유지류']","['소금', '밀', '고추', '간장', '고춧가루', '마늘', '감자', '멸치', '파', '참기름', '달걀', '다시마', '혼합식물성유', '양파', '김치']"
172,223,"['목이버섯', '호박', '소금', '간장', '조개살', '고춧가루', '마늘', '후춧가루', '홍합', '오징어', '생강', '돼지고기', '참기름', '밥', '파', '양파', '당근']","['어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '버섯류', '육류', '채소류', '유지류']","['목이버섯', '호박', '소금', '간장', '고춧가루', '마늘', '멥쌀밥', '홍합', '오징어', '생강', '돼지고기', '참기름', '파', '후추', '양파', '당근', '조개']"
173,229,"['소금', '쇠고기', '후춧가루', '두부', '파슬리']","['육류', '두류', '조미료류']","['소금', '소고기', '두부', '후추', '파슬리']"
174,233,"['소금', '식초', '간장', '올리브오일', '고춧가루', '카레가루', '마늘', '후춧가루', '계란', '콘플레이크', '닭', '토마토케첩', '양파']","['곡류 및 그 제품', '조미료류', '육류', '채소류', '난류', '유지류']","['소금', '식초', '간장', '닭고기', '고춧가루', '카레', '마늘', '토마토 소스', '달걀', '시리얼', '후추', '양파', '올리브유']"
175,243,"['배', '밤', '갓', '소금', '배추', '설탕', '미나리', '마늘', '생강', '통깨', '고춧가루', '액체육젓', '파']","['당류', '어패류 및 기타 수산물', '조미료류', '과실류', '채소류', '견과류 및 종실류']","['배', '밤', '갓', '소금', '배추', '설탕', '미나리', '마늘', '생강', '고춧가루', '새우젓', '파', '참깨']"
176,244,"['배', '밤', '갓', '소금', '생굴', '배추', '낙지', '설탕', '미나리', '마늘', '고춧가루', '생강', '통깨', '액체육젓', '파', '무', '은행', '석이버섯']","['당류', '어패류 및 기타 수산물', '조미료류', '버섯류', '과실류', '채소류', '견과류 및 종실류']","['배', '밤', '갓', '소금', '배추', '낙지', '설탕', '미나리', '마늘', '고춧가루', '생강', '새우젓', '굴', '파', '무', '은행', '참깨', '석이버섯']"
177,247,"['소금', '설탕', '팥', '대추', '인절미']","['당류', '곡류 및 그 제품', '조미료류', '과실류', '두류']","['소금', '설탕', '팥', '대추', '찹쌀떡']"
178,248,"['소금', '고추', '간장', '설탕', '미나리', '마늘', '소고기', '낙지', '파', '참기름', '무', '표고버섯', '팽이버섯', '양파']","['당류', '어패류 및 기타 수산물', '조미료류', '버섯류', '육류', '채소류', '유지류']","['소금', '고추', '간장', '설탕', '미나리', '마늘', '소고기', '낙지', '파', '참기름', '무', '표고버섯', '팽이버섯', '양파']"
179,254,"['콩나물', '소금', '간장', '소고기', '마늘', '후춧가루', '멸칫국물', '참기름', '밥', '파', '느타리버섯', '양파', '당근']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '버섯류', '육류', '채소류', '유지류']","['콩나물', '소금', '간장', '소고기', '마늘', '멥쌀밥', '멸치', '참기름', '파', '느타리버섯', '후추', '양파', '당근']"
180,259,"['신김치', '소금', '소고기', '통깨', '참기름', '가래떡', '피망', '양파', '당근']","['곡류 및 그 제품', '조미료류', '육류', '채소류', '견과류 및 종실류', '유지류']","['소금', '멥쌀떡', '소고기', '참기름', '참깨', '피망', '양파', '당근', '김치']"
181,261,"['소금', '조청', '청주', '설탕', '밀가루', '생강즙', '참기름', '검은깨']","['당류', '곡류 및 그 제품', '조미료류', '주류', '유지류']","['소금', '밀', '조청', '청주', '설탕', '생강', '참기름', '참깨']"
182,264,"['호박', '소금', '간장', '시금치즙', '마늘', '감자', '밀가루', '멸치', '파', '다시마', '김', '양파', '당근즙']","['어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '해조류', '감자 및 전분류', '채소류']","['호박', '소금', '밀', '간장', '마늘', '감자', '멸치', '시금치', '파', '다시마', '김', '양파', '당근']"
183,272,"['콩나물', '소금', '오이', '고춧가루', '마늘', '후춧가루', '육수', '파', '밥', '닭', '김치']","['육류', '곡류 및 그 제품', '조미료류', '채소류']","['콩나물', '소금', '오이', '닭고기', '고춧가루', '소고기', '마늘', '멥쌀밥', '파', '후추', '김치']"
184,274,"['호박', '소금', '고추', '새우젓', '마늘', '두부', '식용유', '참기름', '파']","['어패류 및 기타 수산물', '조미료류', '두류', '채소류', '유지류']","['호박', '소금', '고추', '새우젓', '마늘', '두부', '참기름', '파', '혼합식물성유']"
185,275,"['해파리', '소금', '오이', '간장', '식초', '설탕', '새우', '마늘', '머스터드', '계란', '참기름', '겨자', '피망', '당근']","['당류', '어패류 및 기타 수산물', '조미료류', '채소류', '난류', '유지류']","['해파리', '소금', '오이', '간장', '식초', '설탕', '새우', '마늘', '참기름', '겨자', '달걀', '피망', '당근']"
186,277,"['소금', '후춧가루', '아스파라거스', '참기름', '새우']","['어패류 및 기타 수산물', '유지류', '조미료류', '채소류']","['소금', '아스파라거스', '참기름', '후추', '새우']"
187,278,"['소금', '간장', '배추', '소고기', '마늘', '후춧가루', '육수', '밀가루', '식용유', '파', '참기름', '쑥갓', '팽이버섯', '부추']","['곡류 및 그 제품', '조미료류', '버섯류', '육류', '채소류', '유지류']","['소금', '밀', '간장', '배추', '소고기', '마늘', '파', '참기름', '쑥갓', '혼합식물성유', '후추', '팽이버섯', '부추']"
188,279,"['소금', '고추', '마늘', '후춧가루', '생강', '돼지고기', '파', '표고버섯', '조미술', '피망', '양파', '굴소스']","['조미료류', '버섯류', '육류', '주류', '채소류']","['소금', '고추', '굴 소스', '마늘', '생강', '돼지고기', '파', '맛술', '표고버섯', '후추', '피망', '양파']"
189,286,"['소금', '후춧가루', '햄', '밥', '옥수수통조림', '피망', '양파', '당근']","['육류', '곡류 및 그 제품', '조미료류', '채소류']","['소금', '옥수수', '멥쌀밥', '햄', '후추', '피망', '양파', '당근']"
190,301,"['목이버섯', '소금', '간장', '설탕', '소고기', '마늘', '후춧가루', '파', '참기름', '밥', '느타리버섯', '당면', '팽이버섯', '양파', '당근']","['당류', '곡류 및 그 제품', '조미료류', '버섯류', '육류', '감자 및 전분류', '채소류', '유지류']","['목이버섯', '소금', '간장', '설탕', '소고기', '마늘', '멥쌀밥', '파', '참기름', '느타리버섯', '당면', '후추', '팽이버섯', '양파', '당근']"
191,303,"['된장', '깻잎', '소금']","['조미료류', '채소류']","['된장', '소금', '들깻잎']"
192,304,"['상추', '소금', '식초', '간장', '고추', '설탕', '소고기', '마늘', '육수', '파', '후추', '레몬', '새우', '양파', '쌀']","['당류', '어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '과실류', '육류', '채소류']","['상추', '소금', '식초', '간장', '고추', '설탕', '소고기', '마늘', '파', '후추', '레몬', '새우', '멥쌀', '양파']"
193,310,"['소금', '고추', '간장', '설탕', '소고기', '마늘', '청주', '참기름', '파', '가지']","['당류', '조미료류', '육류', '주류', '채소류', '유지류']","['소금', '고추', '간장', '설탕', '소고기', '마늘', '청주', '참기름', '파', '가지']"
194,316,"['소금', '간장', '후춧가루', '생강', '돼지고기', '밀가루', '참기름', '파', '부추']","['곡류 및 그 제품', '조미료류', '육류', '채소류', '유지류']","['소금', '밀', '간장', '생강', '돼지고기', '참기름', '파', '후추', '부추']"
195,317,"['소금', '고추', '간장', '설탕', '마늘', '후춧가루', '생강', '돼지고기', '숙주나물', '파', '쌀', '굴소스']","['당류', '곡류 및 그 제품', '조미료류', '육류', '채소류']","['소금', '고추', '간장', '설탕', '굴 소스', '마늘', '생강', '돼지고기', '숙주나물', '파', '후추', '멥쌀']"
196,320,"['소금', '후춧가루', '감자', '계란', '식용유', '햄', '밥', '양파', '김치']","['곡류 및 그 제품', '조미료류', '육류', '감자 및 전분류', '채소류', '난류', '유지류']","['소금', '멥쌀밥', '감자', '햄', '달걀', '혼합식물성유', '후추', '양파', '김치']"
197,322,"['소금', '청장', '마늘', '후춧가루', '애호박', '바지락', '맛술', '칼국수', '양파']","['어패류 및 기타 수산물', '조미료류', '채소류', '조리가공품류']","['호박', '소금', '간장', '마늘', '바지락', '맛술', '칼국수', '후추', '양파']"
198,326,"['소금', '간장', '후춧가루', '홍합', '참기름', '미역']","['어패류 및 기타 수산물', '유지류', '조미료류', '해조류']","['소금', '간장', '홍합', '참기름', '미역', '후추']"
199,327,"['소금', '고추', '설탕', '후춧가루', '오징어', '식용유', '밥', '파', '피망', '양파']","['당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '채소류', '유지류']","['소금', '고추', '설탕', '멥쌀밥', '오징어', '파', '혼합식물성유', '후추', '피망', '양파']"
200,329,"['콩나물', '소금', '고추', '고춧가루', '미나리', '후춧가루', '무', '팽이버섯', '대구']","['어패류 및 기타 수산물', '조미료류', '채소류', '버섯류']","['콩나물', '소금', '고추', '고춧가루', '미나리', '무', '후추', '팽이버섯', '대구']"
201,333,"['소금', '간장', '닭다리', '후춧가루', '생강', '소면', '파', '맛술', '중국부추', '당근']","['육류', '곡류 및 그 제품', '조미료류', '채소류']","['소금', '닭고기', '간장', '생강', '파', '맛술', '국수', '후추', '부추', '당근']"
202,337,"['소금', '설탕', '후춧가루', '계란', '시금치', '파', '옥수수통조림', '당근']","['당류', '곡류 및 그 제품', '조미료류', '채소류', '난류']","['소금', '옥수수', '설탕', '시금치', '파', '달걀', '후추', '당근']"
203,338,"['콩나물', '소금', '오이', '쇠고기', '보리', '밥', '당근']","['육류', '곡류 및 그 제품', '조미료류', '채소류']","['콩나물', '소금', '오이', '소고기', '멥쌀밥', '보리', '당근']"
204,339,"['콩', '소금', '쌀']","['곡류 및 그 제품', '두류', '조미료류']","['멥쌀', '소금', '콩(대두)']"
205,342,"['소금', '간장', '와사비', '레몬', '꽁치']","['과실류', '어패류 및 기타 수산물', '조미료류']","['고추냉이', '소금', '간장', '레몬', '꽁치']"
206,343,"['소금', '고춧가루', '마늘', '생강', '오징어', '파']","['어패류 및 기타 수산물', '조미료류', '채소류']","['소금', '고춧가루', '마늘', '생강', '오징어', '파']"
207,344,"['소금', '식초', '설탕', '고춧가루', '마늘', '파', '참기름', '무']","['당류', '유지류', '조미료류', '채소류']","['소금', '식초', '설탕', '고춧가루', '마늘', '파', '참기름', '무']"
208,346,"['소금', '오이', '레드와인', '소고기', '후춧가루', '감자', '밀가루', '육수', '버터', '우스터소스', '토마토페스트', '당근']","['곡류 및 그 제품', '조미료류', '육류', '감자 및 전분류', '주류', '채소류', '유지류']","['우스터 소스', '소금', '오이', '밀', '소고기', '감자', '토마토 소스', '버터', '후추', '포도주', '당근']"
209,349,"['토마토', '홀토마토', '소금', '올리브오일', '양송이', '마늘', '후춧가루', '홍합', '오징어', '밀가루', '스파게티', '버터', '오레가노', '새우', '파마산치즈', '양파']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '버섯류', '조리가공품류', '우유 및 유제품류', '채소류', '유지류']","['토마토', '밀', '소금', '치즈', '마늘', '오징어', '홍합', '스파게티', '양송이버섯', '토마토 소스', '버터', '오레가노', '후추', '새우', '양파', '올리브유']"
210,350,"['파인애플', '소금', '오이', '고추', '간장', '설탕', '식초', '오징어', '키위', '표고버섯', '쌀', '양파', '당근']","['당류', '어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '버섯류', '과실류', '채소류']","['파인애플', '소금', '오이', '고추', '간장', '설탕', '식초', '오징어', '키위', '표고버섯', '멥쌀', '양파', '당근']"
211,351,"['참기름', '무', '소금', '식용유']","['유지류', '조미료류', '채소류']","['참기름', '무', '혼합식물성유', '소금']"
212,359,"['아보카도', '소금', '오이', '식초', '초생강', '설탕', '박고지', '통깨', '계란', '밥', '날치알', '게살', '김', '단무지']","['당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '과실류', '해조류', '채소류', '난류', '견과류 및 종실류']","['아보카도', '날치', '소금', '오이', '식초', '게맛살', '설탕', '박고지', '멥쌀밥', '생강', '달걀', '참깨', '김', '단무지']"
213,362,"['소금', '설탕', '대추', '식용유', '쑥갓', '쌀']","['당류', '곡류 및 그 제품', '조미료류', '과실류', '채소류', '유지류']","['소금', '설탕', '대추', '쑥갓', '혼합식물성유', '멥쌀']"
214,364,"['콩나물', '소금', '미나리', '고춧가루', '마늘', '파', '참기름']","['유지류', '조미료류', '채소류']","['콩나물', '소금', '미나리', '고춧가루', '마늘', '파', '참기름']"
215,366,"['소금', '식초', '설탕', '연어알', '밥', '와사비', '김']","['당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '해조류']","['고추냉이', '소금', '식초', '설탕', '멥쌀밥', '연어', '김']"
216,384,"['흰콩', '소금']","['두류', '조미료류']","['소금', '콩(대두)']"
217,387,"['조갯살', '소금', '식초', '설탕', '소고기', '마늘', '고춧가루', '후춧가루', '홍합', '계란', '밀가루', '식용유', '파', '참기름', '굴', '잔새우', '쌀']","['당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '육류', '채소류', '난류', '유지류']","['소금', '밀', '식초', '설탕', '소고기', '마늘', '고춧가루', '홍합', '굴', '파', '참기름', '달걀', '혼합식물성유', '후추', '새우', '멥쌀', '조개']"
218,388,"['소금', '고추', '고춧가루', '조기', '마늘', '후춧가루', '감자', '생강즙', '참기름', '파', '무', '양파']","['어패류 및 기타 수산물', '조미료류', '감자 및 전분류', '채소류', '유지류']","['소금', '고추', '고춧가루', '마늘', '생강', '감자', '참기름', '파', '무', '조기(참조기)', '후추', '양파']"
219,389,"['참치', '소금', '오이', '설탕', '머스터드', '양상추', '적채', '마요네즈', '토마토케첩', '양파', '당근']","['당류', '어패류 및 기타 수산물', '조미료류', '채소류']","['소금', '오이', '설탕', '양상추', '토마토 소스', '겨자', '가다랑어', '양배추', '마요네즈', '양파', '당근']"
220,391,"['소금', '고추', '고춧가루', '마늘', '홍합', '멸치', '파', '김치']","['어패류 및 기타 수산물', '조미료류', '채소류']","['소금', '고추', '고춧가루', '마늘', '홍합', '멸치', '파', '김치']"
221,394,"['해파리', '소금', '오이', '간장', '고추', '설탕', '식초', '참기름', '꿀', '닭', '레몬']","['당류', '어패류 및 기타 수산물', '조미료류', '과실류', '육류', '채소류', '유지류']","['해파리', '소금', '오이', '간장', '고추', '설탕', '식초', '닭고기', '참기름', '꿀', '레몬']"
222,396,"['호박', '소금', '고추', '간장', '고춧가루', '모시조개', '마늘', '후춧가루', '오징어', '두부', '생강', '파', '쑥갓', '맛술', '양파', '김치']","['어패류 및 기타 수산물', '두류', '조미료류', '채소류']","['호박', '소금', '고추', '간장', '고춧가루', '마늘', '오징어', '두부', '생강', '파', '쑥갓', '맛술', '조개', '후추', '양파', '김치']"
223,399,"['참치', '소금', '고추', '고춧가루', '두부', '참기름', '파', '팽이버섯', '양파', '김치']","['어패류 및 기타 수산물', '조미료류', '버섯류', '두류', '채소류', '유지류']","['소금', '고추', '고춧가루', '두부', '참기름', '파', '가다랑어', '팽이버섯', '양파', '김치']"
224,401,"['소금', '고추', '마늘', '생강', '돼지고기', '식용유', '참기름', '청정원굴소스', '부추', '양파']","['육류', '유지류', '조미료류', '채소류']","['소금', '고추', '굴 소스', '마늘', '생강', '돼지고기', '참기름', '혼합식물성유', '부추', '양파']"
225,429,"['생강', '파', '된장', '팽이버섯', '고등어', '무', '고추', '간장', '후춧가루', '애호박', '정종', '당근', '물엿', '소금', '고운고춧가루', '설탕', '마늘', '굵은고춧가루', '양파']","['당류', '어패류 및 기타 수산물', '조미료류', '버섯류', '주류', '채소류']","['물엿', '호박', '소금', '고추', '간장', '설탕', '청주', '마늘', '생강', '고춧가루', '파', '무', '된장', '후추', '팽이버섯', '고등어', '양파', '당근']"
226,430,"['소금', '갈치', '후춧가루', '밀가루', '레몬']","['과실류', '곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류']","['밀', '소금', '갈치', '후추', '레몬']"
227,431,"['물엿', '소금', '고추', '간장', '설탕', '갈치', '마늘', '후춧가루', '생강', '고운고춧가루', '애호박', '굵은고춧가루', '파', '무', '된장', '정종', '양파', '당근']","['당류', '어패류 및 기타 수산물', '조미료류', '주류', '채소류']","['물엿', '호박', '소금', '고추', '간장', '설탕', '갈치', '마늘', '생강', '청주', '고춧가루', '파', '무', '된장', '후추', '양파', '당근']"
228,434,"['소금', '치즈', '후춧가루', '햄', '밥', '파슬리가루', '피망', '양파']","['곡류 및 그 제품', '조미료류', '육류', '우유 및 유제품류', '채소류']","['소금', '치즈', '멥쌀밥', '햄', '후추', '피망', '파슬리', '양파']"
229,437,"['소금', '고추', '숙주', '소고기', '정향', '생강', '고수잎', '파', '쇠꼬리', '쇠뼈', '통계피', '쌀', '양파']","['육류', '곡류 및 그 제품', '조미료류', '채소류']","['고수(향채)', '소금', '계피', '고추', '소고기', '정향', '생강', '숙주나물', '파', '멥쌀', '양파']"
230,448,"['호박', '소금', '올리브오일', '후춧가루', '찬밥', '감자', '파프리카', '피망', '양파', '당근']","['곡류 및 그 제품', '조미료류', '감자 및 전분류', '채소류', '유지류']","['호박', '소금', '멥쌀밥', '감자', '파프리카', '후추', '피망', '양파', '당근', '올리브유']"
231,449,"['소금', '올리브오일', '고추', '마늘', '후춧가루', '저민마늘', '레몬', '돼지갈비', '화이트와인']","['조미료류', '과실류', '육류', '주류', '채소류', '유지류']","['소금', '고추', '마늘', '돼지고기', '레몬', '후추', '포도주', '올리브유']"
232,451,"['소금', '고추', '배추', '낙지', '모시조개', '마늘', '파', '참기름']","['어패류 및 기타 수산물', '유지류', '조미료류', '채소류']","['소금', '고추', '배추', '낙지', '마늘', '파', '참기름', '조개']"
233,453,"['소금', '파', '참기름', '전복', '쌀', '김']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '해조류', '채소류', '유지류']","['소금', '참기름', '파', '전복', '멥쌀', '김']"
234,455,"['소금', '고추', '멸치액젓', '통깨', '시금치', '파', '참기름']","['어패류 및 기타 수산물', '조미료류', '채소류', '견과류 및 종실류', '유지류']","['소금', '고추', '시금치', '파', '참기름', '참깨', '멸치젓']"
235,456,"['방울토마토', '소금', '오이', '육수', '녹차국수', '메주콩']","['곡류 및 그 제품', '조미료류', '육류', '두류', '채소류']","['토마토', '소금', '오이', '소고기', '콩(대두)', '국수']"
236,459,"['토마토', '소금', '오이', '서리태콩', '소면', '참깨']","['곡류 및 그 제품', '조미료류', '두류', '채소류', '견과류 및 종실류']","['토마토', '소금', '오이', '콩(대두)', '국수', '참깨']"
237,460,"['소금', '오이', '닭발', '날콩가루', '생강', '밀가루', '파', '닭']","['곡류 및 그 제품', '조미료류', '육류', '두류', '채소류']","['밀', '소금', '오이', '닭고기', '생강', '콩(대두)', '파']"
238,462,"['바질', '샐러드오일', '소금', '타임', '마늘', '아스파라거스', '새송이버섯', '감자', '애호박', '대하', '버터', '느타리버섯', '와사비', '통후추', '가지']","['어패류 및 기타 수산물', '조미료류', '버섯류', '감자 및 전분류', '채소류', '유지류']","['호박', '고추냉이', '소금', '타임', '마늘', '아스파라거스', '큰느타리버섯(새송이버섯)', '감자', '바질잎', '버터', '느타리버섯', '후추', '가지', '새우', '올리브유']"
239,470,"['소금', '간장', '설탕', '마늘', '후춧가루', '식용유', '참기름', '느타리버섯', '표고버섯', '팽이버섯', '피망']","['당류', '조미료류', '버섯류', '채소류', '유지류']","['소금', '간장', '설탕', '마늘', '참기름', '느타리버섯', '혼합식물성유', '표고버섯', '후추', '팽이버섯', '피망']"
240,476,"['우유', '물엿', '소금', '식초', '고추', '카레가루', '마늘', '후춧가루', '튀김가루', '호두', '계란', '맛술', '꿀', '닭', '토마토케첩']","['당류', '곡류 및 그 제품', '조미료류', '육류', '우유 및 유제품류', '채소류', '난류', '견과류 및 종실류']","['우유', '물엿', '소금', '식초', '고추', '닭고기', '밀', '카레', '마늘', '호두', '토마토 소스', '맛술', '달걀', '꿀', '후추']"
241,478,"['식초', '소금', '간장', '칵테일새우', '후춧가루', '포도씨유', '두부', '파프리카']","['유지류', '어패류 및 기타 수산물', '두류', '조미료류']","['식초', '소금', '간장', '포도씨유', '두부', '멸치', '파프리카', '후추']"
242,480,"['소금', '고추', '간장', '고춧가루', '미나리', '마늘', '후춧가루', '생강', '홍합', '오징어', '모시조개', '파', '무', '다시마', '새우', '양파']","['어패류 및 기타 수산물', '조미료류', '채소류', '해조류']","['소금', '고추', '간장', '고춧가루', '미나리', '마늘', '생강', '홍합', '오징어', '파', '무', '다시마', '후추', '새우', '양파', '조개']"
243,482,"['소금', '고추', '마늘', '두부', '참기름', '굴소스']","['유지류', '조미료류', '채소류', '두류']","['소금', '고추', '굴 소스', '마늘', '두부', '참기름']"
244,484,"['소금', '청주', '후춧가루', '오징어', '바지락', '참기름', '밥', '파프리카', '날치알', '팽이버섯', '새우', '굴소스']","['어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '버섯류', '주류', '유지류']","['날치', '소금', '청주', '굴 소스', '멥쌀밥', '오징어', '바지락', '참기름', '파프리카', '후추', '팽이버섯', '새우']"
245,496,"['소금', '고추', '고춧가루', '마늘', '후춧가루', '생강', '식용유', '파', '무', '쑥갓', '메기']","['어패류 및 기타 수산물', '유지류', '조미료류', '채소류']","['소금', '고추', '고춧가루', '마늘', '생강', '파', '무', '쑥갓', '혼합식물성유', '후추', '메기']"
246,39692,"['소금', '고추', '간장', '고춧가루', '청주', '마늘', '생강', '배즙', '다시마 우린 물', '파', '시래기', '후추', '사과즙', '돼지갈비', '양파']","['조미료류', '과실류', '육류', '해조류', '주류', '채소류']","['소금', '고추', '간장', '고춧가루', '청주', '마늘', '생강', '배즙', '돼지고기', '무시래기', '파', '다시마', '후추', '양파', '사과']"
247,73712,"['들깨가루', '국물용멸치', '소금', '국물용 다시마', '밀가루', '시금치', '파', '쌀', '육수용 무', '올리브유']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '해조류', '채소류', '견과류 및 종실류', '유지류']","['밀', '소금', '들깨', '시금치', '멸치', '파', '무', '다시마', '멥쌀', '올리브유']"
248,90846,"['깐밤', '소금', '오이', '생강', '밥', '무', '파프리카', '파뿌리', '양파']","['곡류 및 그 제품', '조미료류', '채소류', '견과류 및 종실류']","['밤', '소금', '오이', '멥쌀밥', '생강', '파', '무', '파프리카', '양파']"
249,120463,"['소금', '당근채', '감자', '당근잎', '부침가루', '양파']","['감자 및 전분류', '조미료류', '채소류']","['밀', '소금', '감자', '양파', '당근']"
250,120476,"['소금', '배추잎', '간장', '미나리', '소고기', '마늘', '생강', '두부', '통깨', '돼지고기', '들기름', '달걀', '당면', '후추', '당근']","['조미료류', '육류', '감자 및 전분류', '두류', '채소류', '견과류 및 종실류', '난류', '유지류']","['소금', '간장', '배추', '미나리', '소고기', '마늘', '생강', '두부', '돼지고기', '들기름', '후추', '달걀', '당면', '참깨', '당근']"
251,180330,"['우유', '건블루베리', '소금', '고구마', '꿀', '마요네즈', '식빵', '달걀노른자']","['당류', '곡류 및 그 제품', '조미료류', '과실류', '우유 및 유제품류', '감자 및 전분류', '난류']","['우유', '소금', '빵', '고구마', '블루베리', '꿀', '달걀', '마요네즈']"
252,195428,"['소금', '오이', '식초', '설탕', '두부', '통깨', '참기름', '밥', '마요네즈', '가지', '김밥용김', '당근']","['당류', '곡류 및 그 제품', '조미료류', '해조류', '두류', '채소류', '견과류 및 종실류', '유지류']","['소금', '오이', '식초', '설탕', '멥쌀밥', '두부', '참기름', '참깨', '마요네즈', '가지', '김', '당근']"
253,559333,"['우유', '소금', '설탕', '연유', '계란', '버터', '강력분']","['당류', '곡류 및 그 제품', '조미료류', '우유 및 유제품류', '난류', '유지류']","['우유', '소금', '밀', '설탕', '연유', '버터', '달걀']"
254,563148,"['우유', '커피', '소금', '박력분', '베이킹소다', '설탕', '베이킹파우더', '계란', '버터', '강력분', '건포도']","['당류', '곡류 및 그 제품', '조미료류', '차류', '과실류', '우유 및 유제품류', '난류', '유지류', '기타']","['우유', '커피', '소금', '밀', '설탕', '버터', '팽창제', '달걀', '포도주']"
255,725014,"['우유', '소금', '카레가루', '모짜렐라치즈', '감자', '새우']","['감자 및 전분류', '어패류 및 기타 수산물', '조미료류', '우유 및 유제품류']","['우유', '소금', '치즈', '카레', '감자', '새우']"
256,778392,"['소금', '식초', '실파', '설탕', '밥', '플레인요구르트', '연어슬라이스', '양파', '피클']","['당류', '곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '우유 및 유제품류', '채소류']","['소금', '식초', '요구르트', '오이 피클', '설탕', '멥쌀밥', '파', '연어', '양파']"
257,840464,"['발효된겨자', '소금', '식초', '간장', '설탕', '마늘', '참기름', '맛술']","['당류', '유지류', '조미료류']","['소금', '식초', '간장', '설탕', '마늘', '참기름', '맛술', '겨자']"
258,842900,"['소금', '카레가루', '닭가슴살또는안심살', '밀가루', '계란', '양파']","['곡류 및 그 제품', '조미료류', '육류', '채소류', '난류']","['밀', '소금', '닭고기', '카레', '달걀', '양파']"
259,843116,"['감자중간크기', '소금', '통마늘', '체다치즈', '양파', '올리브유']","['조미료류', '우유 및 유제품류', '감자 및 전분류', '채소류', '유지류']","['소금', '치즈', '마늘', '감자', '양파', '올리브유']"
260,853438,"['소금', '마늘', '오징어', '새송이', '계란', '생강즙', '참기름', '맛술', '다시마', '후추', '새우', '양파', '굴소스']","['어패류 및 기타 수산물', '조미료류', '버섯류', '해조류', '채소류', '난류', '유지류']","['소금', '굴 소스', '마늘', '오징어', '생강', '큰느타리버섯(새송이버섯)', '참기름', '맛술', '달걀', '다시마', '후추', '새우', '양파']"
261,935240,"['소금', '간장', '설탕', '마늘', '돼지고기', '대파', '맛술', '양파']","['당류', '육류', '조미료류', '채소류']","['소금', '간장', '설탕', '마늘', '돼지고기', '파', '맛술', '양파']"
